gene,genotype,experiment,AreaSum,Label,image,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,BX,BY,Width,Height,Kurt,X.Area
runx1t1,control,expt1,42491.163,17,NA,1287.611,129.367697,0.743,44.81860606,1112.090909,519.2727273,93.961,31.99524242,1.498666667,0.71369697,0.951606061,0,65535,1573.978515,715.8743939,37.88781818,37.45824242,-0.46359375,100
runx1t1,control,expt1,15828.939,17,NA,479.6648182,72.10636364,0.769727273,24.87,1114.363636,530.0909091,82.71206061,18.83139394,1.463333333,0.752727273,0.957333333,0,65535,1578.789879,738.9851515,21.822,20.23266667,-0.318878788,100
runx1t1,control,expt1,17651.567,18.5,NA,490.3213056,65.8675,0.732305556,23.77308333,1100.638889,614.8055556,94.39655556,15.96025,1.520916667,0.699,0.942055556,0,65535,1559.645361,862.3963611,20.16102778,17.83780556,-0.568277778,100
runx1t1,mutant,expt1,2527.075,1.5,NA,1263.5375,133.3565,0.86,44.6855,1430.5,579.5,151.5425,36.764,1.146,0.875,0.9755,0,65535,2020.266,810.6485,39.544,39.544,-0.1335,100
runx1t1,mutant,expt1,296281.878,59.5,NA,2510.863373,187.8210339,0.751813559,65.13860169,1033.550847,888.6440678,98.5655678,45.88082203,1.422322034,0.727381356,0.936449153,0,65535,1453.180568,1227.284703,55.42735593,53.89627966,0.195779661,100
runx1t1,mutant,expt1,127997.313,42.5,NA,1523.777536,133.7820476,0.76452381,46.45315476,1052.880952,672.4285714,97.33088095,32.91269048,1.443142857,0.729761905,0.943440476,0,65535,1481.16425,928.1975952,37.57011905,40.3424881,-0.169678571,100
runx1t1,mutant,expt1,867650,147,NA,2961.262799,208.8744471,0.730136519,72.34587031,1865.300341,702.003413,96.13782935,50.22092491,1.451866894,0.720508532,0.931709898,0,65535,1856.778157,671.3174061,59.22525597,62.89419795,1.623266212,100
runx1t1,mutant,expt1,2668.688,10,NA,140.4572632,35.72889474,0.760842105,12.56242105,1142.473684,427.6315789,88.54536842,9.191210526,1.376263158,0.755894737,0.943105263,0,65535,1612.080158,600.2189474,10.33205263,10.40631579,-0.853052632,100
runx1t1,mutant,expt1,197.459,1,NA,197.459,56.834,0.768,20.852,1093,508,28.301,11.298,1.634,0.612,0.98,0,65535,1543.622,707.552,18.36,11.298,-0.78,100
runx1t1,mutant,expt1,15411.768,10,NA,811.1456842,93.59084211,0.779157895,31.96478947,1213.736842,415.5263158,94.66752632,24.28915789,1.376105263,0.756578947,0.949526316,0,65535,1712.129053,572.6423158,28.02257895,26.536,-0.508578947,100
runx1t1,mutant,expt1,225209.45,43,NA,2649.522941,185.8935294,0.7546,65.52762353,1016.811765,597.6470588,85.62395294,44.47491765,1.479611765,0.701611765,0.944458824,0,65535,1429.45,811.1071059,52.12217647,55.60917647,0.397788235,100
runx1t1,mutant,expt1,179302.609,57.5,NA,1572.829904,147.0837982,0.744219298,50.37162281,1244.421053,754.2807018,97.32654386,36.57067544,1.39104386,0.741859649,0.928298246,0,65535,1752.402561,1044.424184,43.5925,42.10680702,0.119885965,100
runx1t1,mutant,expt1,288070.644,61.5,NA,2361.234787,189.9450492,0.715934426,66.327,1173.508197,732.5,92.39863115,44.91929508,1.531213115,0.681647541,0.918532787,0,65535,1649.834902,1004.22318,54.55872131,55.54203279,0.352008197,100
runx1t1,mutant,expt2,37121,32.5,NA,580.015625,82.2900625,0.77778125,28.30042188,1086.28125,662.46875,94.49526563,21.1153125,1.358265625,0.760296875,0.94821875,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,764,3,NA,152.8,44.1622,0.7612,15.5538,1040.4,505.4,119.6958,11.2198,1.3202,0.7676,0.941,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,82613,61,NA,682.7520661,89.09656198,0.746380165,31.31831405,1044.206612,496.3966942,82.74508264,21.58165289,1.483859504,0.710768595,0.937421488,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,307179,63,NA,2457.432,197.861896,0.725584,68.744192,957.488,551.168,86.890424,47.021688,1.487752,0.713384,0.931096,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,349875,95.5,NA,1841.447368,168.0580421,0.727036842,58.64094737,948.8421053,618.9526316,91.98807368,40.03218421,1.485778947,0.702063158,0.931952632,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,527,2,NA,175.6666667,42.80866667,0.755666667,14.65266667,1514.333333,396.6666667,109.8103333,10.69033333,1.462333333,0.705333333,0.945,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,11179,24,NA,237.8510638,50.95361702,0.797276596,17.70348936,1102.914894,619.5531915,94.95048936,13.04729787,1.343702128,0.769,0.95412766,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,1809,8,NA,120.6,36.55553333,0.796533333,12.62786667,1081.2,543.3333333,67.8358,9.658266667,1.267933333,0.807333333,0.9454,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,52656,34.5,NA,774.3529412,96.536,0.804279412,32.86702941,1123.529412,655.3823529,76.55944118,24.94948529,1.319764706,0.779102941,0.956294118,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,22786,27.5,NA,421.962963,66.16072222,0.793074074,22.69385185,1157.240741,563.2962963,90.28075926,17.18014815,1.342518519,0.758703704,0.95612963,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,19209,29,NA,337,57.87177193,0.787824561,20.12233333,1043.508772,611.4210526,74.97185965,14.76378947,1.404561404,0.747052632,0.962245614,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,mutant,expt2,90103,40.5,NA,1126.2875,119.64975,0.7754375,41.9924875,1136.6125,765.7375,85.257625,29.032675,1.4134375,0.7283875,0.9546125,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,9487,22.5,NA,215.6136364,46.71454545,0.785522727,16.33590909,1109.772727,660.4545455,99.95429545,11.85731818,1.334659091,0.764977273,0.945295455,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,74264,36,NA,1045.971831,117.458831,0.771760563,40.62808451,1145.295775,673.0140845,86.83098592,29.05697183,1.392323944,0.740183099,0.946042254,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,21076,20.5,NA,526.9,79.299075,0.81125,26.68125,1182.525,787.275,87.170425,20.553375,1.27185,0.7996,0.95885,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,155610,52.5,NA,1496.25,141.8064423,0.751134615,49.56405769,1135.298077,554.9038462,87.97925,33.60466346,1.485153846,0.702067308,0.946038462,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,101508,36.5,NA,1409.833333,138.8197222,0.764013889,48.45491667,1084.902778,504.5416667,104.0303056,33.28944444,1.459819444,0.718166667,0.950527778,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,94750,45.5,NA,1052.777778,119.7238222,0.753388889,41.84785556,1105.688889,598.1777778,91.63883333,28.91055556,1.458144444,0.714711111,0.940611111,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,236520,67.5,NA,1765.074627,160.0966866,0.756731343,55.51829104,859.8880597,716.4776119,87.75104478,38.87276119,1.430798507,0.726761194,0.946880597,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,163977,59.5,NA,1389.635593,135.1637119,0.766957627,47.19748305,1110.110169,691.9067797,91.11542373,32.7785,1.414313559,0.734084746,0.950059322,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,198491,74.5,NA,1341.155405,135.5604865,0.757445946,47.19634459,906.0878378,679.6959459,96.11921622,32.85603378,1.413945946,0.731513514,0.945939189,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,9964,13,NA,398.56,64.99052,0.81876,22.68936,1297.56,614.8,93.43392,16.76728,1.34348,0.76096,0.9686,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,1048,9.5,NA,58.22222222,27.31694444,0.7585,9.948722222,1072.055556,543.9444444,84.28533333,6.568555556,1.552722222,0.666944444,0.946055556,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,16,1,NA,16,14.828,0.914,5,1566,590,126.87,4,1,1,1.067,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,15017,32.5,NA,234.640625,44.08525,0.764296875,15.38123438,1117.28125,614.796875,83.0088125,11.22551563,1.339734375,0.769921875,0.930171875,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,4457,16.5,NA,139.28125,39.1586875,0.76321875,13.7933125,1131.78125,516.21875,87.0964375,9.7303125,1.35965625,0.76134375,0.93328125,0,65535,NA,NA,NA,NA,NA,NA
runx1t1,control,expt2,714,4.5,NA,89.25,34.861625,0.772,12.788875,1008.5,658,68.54875,8.602875,1.42475,0.72175,0.936625,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt1,139112.587,44,NA,1598.995253,141.2482759,0.750908046,49.50956322,1140.126437,531.0229885,99.28173563,34.33514943,1.46254023,0.711022989,0.943574713,0,65535,1612.676747,734.5798161,41.20735632,40.409,-0.087885057,100
sdk1a,control,expt1,1024.855,12,NA,44.55891304,23.89321739,0.727391304,9.125608696,1244.869565,473.1304348,84.72286957,5.277130435,1.693217391,0.62873913,0.941608696,0,65535,1764.508652,668.2932174,7.519304348,6.286565217,-0.857913043,100
sdk1a,control,expt1,42832.781,16,NA,1381.702613,123.1555806,0.75516129,42.75422581,921.7096774,665.6774194,105.8965161,29.85125806,1.462677419,0.711612903,0.939806452,0,65535,1304.350129,930.8882258,38.64035484,33.74741935,-0.062903226,100
sdk1a,control,expt1,254.096,2.5,NA,63.524,30.6835,0.7415,10.524,1562,544.25,79.23525,8.02725,1.3745,0.76525,0.917,0,65535,2208.35575,765.587,8.84025,8.8405,0.078,100
sdk1a,control,expt1,418151.024,70.5,NA,2986.793029,209.9859143,0.744085714,72.94478571,871.7285714,552.7571429,89.60513571,51.34044286,1.451514286,0.714457143,0.93295,0,65535,1226.464593,753.3819286,61.19640714,61.46924286,0.455078571,100
sdk1a,control,expt1,14103.297,18,NA,402.9513429,61.49622857,0.705057143,21.84291429,1080.257143,677.9142857,94.3628,15.26525714,1.665529412,0.685176471,0.911941176,0,65535,1526.425171,948.1455429,17.78194286,18.1862,-0.339470588,100
sdk1a,control,expt1,433052.627,89.5,NA,2432.879927,186.0414888,0.730488764,64.82193258,1026.280899,760.8202247,85.52759551,44.61073596,1.488617978,0.705280899,0.92844382,0,65535,1445.61359,1045.419331,54.59252247,54.28266854,0.085191011,100
sdk1a,control,expt1,29.955,1,NA,29.955,32.118,0.365,14.132,1289,416,126.87,4.239,4.106,0.244,0.833,0,65535,1821.561,587.874,8.479,11.305,-0.837,100
sdk1a,control,expt1,613.084,1,NA,613.084,98.98,0.786,34.644,1273,362,11.768,22.478,1.539,0.65,0.95,0,65535,1798.95,493.192,33.916,22.611,-1.189,100
sdk1a,control,expt1,79.88,3.5,NA,13.31333333,13.92266667,0.7665,5.716833333,991,463.3333333,75,3.210833333,1.546333333,0.684,1,0,65535,1400.4395,653.1143333,4.0035,4.474833333,-0.749833333,100
sdk1a,control,expt1,54836.043,27,NA,1034.642321,107.7340943,0.762773585,39.12949057,1039.132075,544.4716981,90.21477358,24.96535849,1.534792453,0.674377358,0.949886792,0,65535,1467.09783,756.3860377,35.06224528,27.80984906,-0.275698113,100
sdk1a,control,expt1,42491.163,17,NA,1287.611,129.367697,0.743,44.81860606,1112.090909,519.2727273,93.961,31.99524242,1.498666667,0.71369697,0.951606061,0,65535,1573.978515,715.8743939,37.88781818,37.45824242,-0.46359375,100
sdk1a,control,expt1,15828.939,17,NA,479.6648182,72.10636364,0.769727273,24.87,1114.363636,530.0909091,82.71206061,18.83139394,1.463333333,0.752727273,0.957333333,0,65535,1578.789879,738.9851515,21.822,20.23266667,-0.318878788,100
sdk1a,control,expt1,17651.567,18.5,NA,490.3213056,65.8675,0.732305556,23.77308333,1100.638889,614.8055556,94.39655556,15.96025,1.520916667,0.699,0.942055556,0,65535,1559.645361,862.3963611,20.16102778,17.83780556,-0.568277778,100
sdk1a,mutant,expt1,35500.941,23.5,NA,771.759587,95.6021087,0.761456522,33.82215217,1235.630435,632.4565217,99.71032609,23.66178261,1.485282609,0.704717391,0.951891304,0,65535,1744.512717,882.2406087,28.38595652,27.40295652,-0.054065217,100
sdk1a,mutant,expt1,86009.449,36.5,NA,1194.575681,113.8876944,0.742513889,40.24679167,1157.083333,695.3611111,101.8858056,27.93043056,1.545666667,0.707972222,0.937625,0,65535,1631.863694,968.7982639,32.30641667,34.13166667,0.075972222,100
sdk1a,mutant,expt1,313329.712,60.5,NA,2611.080933,196.902675,0.740608333,68.820225,1049.7,809.5083333,88.19541667,46.71580833,1.509941667,0.695075,0.939333333,0,65535,1478.174967,1118.950217,58.16325,56.18479167,0.84485,100
sdk1a,mutant,expt1,436433.99,85.5,NA,2567.258765,197.2853294,0.744582353,68.47806471,973.2823529,674.5,97.2142,48.21909412,1.448782353,0.723141176,0.936329412,0,65535,1367.510547,925.1761235,56.59091176,58.86715294,0.312147059,100
sdk1a,mutant,expt1,336067.034,65.5,NA,2585.131031,194.0527077,0.741084615,66.99385385,966.2076923,675.3846154,95.47487692,47.27213077,1.4412,0.721476923,0.934476923,0,65535,1357.168238,927.7592,55.0246,58.00127692,0.734276923,100
sdk1a,mutant,expt1,96.156,1,NA,96.156,36.657,0.899,12.659,1497,398,26.565,9.908,1.188,0.842,0.99,0,65535,2118.797,554.822,11.323,9.908,-0.465,100
sdk1a,mutant,expt1,101280.296,37,NA,1387.401315,129.3669315,0.766068493,44.74532877,1208.630137,592.2876712,100.3104521,32.16165753,1.426547945,0.728986301,0.949205479,0,65535,1706.849082,821.3946575,37.78817808,37.61372603,-0.006027397,100
sdk1a,mutant,expt1,160977.145,35.5,NA,2299.6735,182.6079857,0.742385714,63.31342857,944.5571429,483.6,110.4750714,44.81545714,1.445871429,0.717885714,0.933828571,0,65535,1332.8869,664.8562429,53.84444286,52.0044,0.640728571,100
sdk1a,mutant,expt1,188409.638,39,NA,2446.878416,185.8562468,0.737714286,64.32475325,866.5714286,718.3246753,94.04837662,45.82688312,1.454480519,0.716506494,0.935337662,0,65535,1221.641299,984.6140779,54.9968961,53.41607792,-0.104194805,100
sdk1a,mutant,expt1,73400.292,34.5,NA,1079.416059,118.1471176,0.753720588,40.778,1124.161765,590.6470588,97.09222059,29.79235294,1.401323529,0.745220588,0.942073529,0,65535,1586.664603,817.5326324,35.24585294,32.77280882,-0.209176471,100
sdk1a,mutant,expt1,55684.774,21,NA,1358.16522,127.2298293,0.725780488,45.16273171,1184.146341,612.5121951,95.07785366,30.63078049,1.658390244,0.67595122,0.930902439,0,65535,1670.973073,848.8943171,37.63836585,36.08719512,-0.196804878,100
sdk1a,mutant,expt1,189263.127,46,NA,2079.814582,169.8493516,0.737934066,59.11716484,1079.692308,652.6593407,96.96543956,41.48291209,1.474472527,0.714153846,0.934538462,0,65535,1520.961659,896.0663626,48.28034066,49.69346154,0.253967033,100
sdk1a,mutant,expt2,2359,9,NA,138.7647059,37.13205882,0.787647059,13.08211765,1166.176471,504.8823529,92.01864706,9.570235294,1.370470588,0.753411765,0.946176471,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,84535,50,NA,853.8888889,106.2381313,0.751333333,37.30044444,998.0606061,641.959596,91.95552525,25.84947475,1.448464646,0.711676768,0.945626263,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,144103,57,NA,1275.247788,130.5759204,0.754070796,46.18026549,1005.380531,796.6637168,95.1309646,30.76972566,1.514690265,0.691654867,0.951318584,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,156589,81.5,NA,966.5987654,117.8845,0.750753086,41.03202469,910.1358025,689.8765432,95.34593827,28.6367716,1.472450617,0.706623457,0.940049383,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,207072,74.5,NA,1399.135135,140.6819595,0.746337838,49.21514189,981.9932432,740.6351351,87.30122297,33.97203378,1.467128378,0.713527027,0.943614865,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,2891,3,NA,578.2,81.044,0.7494,29.332,1258.8,597,65.166,19.991,1.557,0.6794,0.9658,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,5617,17.5,NA,165.2058824,43.14697059,0.778558824,14.91523529,953.2647059,586.9705882,81.07744118,11.00711765,1.411705882,0.750382353,0.958617647,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,45692,26.5,NA,878.6923077,106.1270192,0.763538462,37.36725,1267.980769,540.1730769,81.86801923,25.88657692,1.477519231,0.718076923,0.950326923,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,43525,32.5,NA,680.078125,87.76546875,0.789984375,30.59535938,975.296875,522.484375,97.068,21.81796875,1.3974375,0.733625,0.9555,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,61123,42.5,NA,727.6547619,94.79745238,0.770392857,32.75834524,1000.761905,697.3333333,95.89732143,23.54507143,1.394833333,0.739559524,0.949880952,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,283404,78,NA,1828.412903,165.7582581,0.742754839,58.65436774,943.8258065,755.4516129,101.8083677,39.14130968,1.510664516,0.688670968,0.943832258,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,122676,60,NA,1030.890756,120.0039076,0.757168067,42.02861345,1012.831933,807.1848739,92.02693277,29.01231933,1.457957983,0.710705882,0.949352941,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,mutant,expt2,134398,55,NA,1233.009174,130.814945,0.754229358,45.80875229,975.5045872,775.8440367,88.73000917,31.8146055,1.453146789,0.710357798,0.945550459,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,9487,22.5,NA,215.6136364,46.71454545,0.785522727,16.33590909,1109.772727,660.4545455,99.95429545,11.85731818,1.334659091,0.764977273,0.945295455,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,74264,36,NA,1045.971831,117.458831,0.771760563,40.62808451,1145.295775,673.0140845,86.83098592,29.05697183,1.392323944,0.740183099,0.946042254,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,21076,20.5,NA,526.9,79.299075,0.81125,26.68125,1182.525,787.275,87.170425,20.553375,1.27185,0.7996,0.95885,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,155610,52.5,NA,1496.25,141.8064423,0.751134615,49.56405769,1135.298077,554.9038462,87.97925,33.60466346,1.485153846,0.702067308,0.946038462,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,101508,36.5,NA,1409.833333,138.8197222,0.764013889,48.45491667,1084.902778,504.5416667,104.0303056,33.28944444,1.459819444,0.718166667,0.950527778,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,94750,45.5,NA,1052.777778,119.7238222,0.753388889,41.84785556,1105.688889,598.1777778,91.63883333,28.91055556,1.458144444,0.714711111,0.940611111,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,236520,67.5,NA,1765.074627,160.0966866,0.756731343,55.51829104,859.8880597,716.4776119,87.75104478,38.87276119,1.430798507,0.726761194,0.946880597,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,163977,59.5,NA,1389.635593,135.1637119,0.766957627,47.19748305,1110.110169,691.9067797,91.11542373,32.7785,1.414313559,0.734084746,0.950059322,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,198491,74.5,NA,1341.155405,135.5604865,0.757445946,47.19634459,906.0878378,679.6959459,96.11921622,32.85603378,1.413945946,0.731513514,0.945939189,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,9964,13,NA,398.56,64.99052,0.81876,22.68936,1297.56,614.8,93.43392,16.76728,1.34348,0.76096,0.9686,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,1048,9.5,NA,58.22222222,27.31694444,0.7585,9.948722222,1072.055556,543.9444444,84.28533333,6.568555556,1.552722222,0.666944444,0.946055556,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,16,1,NA,16,14.828,0.914,5,1566,590,126.87,4,1,1,1.067,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,15017,32.5,NA,234.640625,44.08525,0.764296875,15.38123438,1117.28125,614.796875,83.0088125,11.22551563,1.339734375,0.769921875,0.930171875,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,4457,16.5,NA,139.28125,39.1586875,0.76321875,13.7933125,1131.78125,516.21875,87.0964375,9.7303125,1.35965625,0.76134375,0.93328125,0,65535,NA,NA,NA,NA,NA,NA
sdk1a,control,expt2,714,4.5,NA,89.25,34.861625,0.772,12.788875,1008.5,658,68.54875,8.602875,1.42475,0.72175,0.936625,0,65535,NA,NA,NA,NA,NA,NA
sparc,control,expt1,2300.864,2,NA,766.9546667,103.1403333,0.841666667,35.53766667,1194.333333,434.6666667,148.584,27.14433333,1.278666667,0.786333333,0.971333333,0,65535,1688.417,609.1693333,31.59,29.23266667,-0.934666667,100
sparc,control,expt1,47323.774,24.5,NA,985.9119583,102.3269792,0.778583333,35.07783333,1151.791667,501.75,96.85125,26.5446875,1.3715,0.763541667,0.94725,0,65535,1626.592104,695.246,31.00060417,28.99679167,-0.325520833,100
sparc,control,expt1,163211.291,48,NA,1718.013589,147.5587579,0.759642105,50.72262105,1146.526316,437.5263158,98.49405263,36.75805263,1.397073684,0.749431579,0.937347368,0,65535,1617.434632,598.6076211,42.88105263,43.72972632,-0.018263158,100
sparc,control,expt1,52551.452,35.5,NA,750.7350286,87.45214286,0.771785714,30.15515714,1080.371429,587.7571429,100.3671143,22.23824286,1.442071429,0.737542857,0.949885714,0,65535,1524.534914,820.3179857,25.6994,25.55797143,-0.347871429,100
sparc,control,expt1,47548.933,25,NA,970.3863878,108.4131837,0.778285714,37.72642857,1237.530612,664.2653061,86.46359184,27.22918367,1.384183673,0.749836735,0.946,0,65535,1746.807429,923.7437551,33.5985102,30.02246939,-0.358693878,100
sparc,control,expt1,202164.499,77,NA,1321.336595,123.9500588,0.764065359,42.45484314,1106.79085,658.7058824,95.88312418,30.90662092,1.427,0.737627451,0.94,0,65535,1556.052052,911.1085752,36.44099346,36.21057516,0.066026316,100
sparc,control,expt1,389213,120.5,NA,1621.720833,152.8073042,0.745116667,52.94219167,1473.025,658.2166667,101.2365333,36.96579167,1.457716667,0.71535,0.932658333,0,65535,1467.45,636.8583333,44.05,45.39583333,1.078470833,100
sparc,control,expt1,3239.158,2,NA,1079.719333,128.5473333,0.795,44.931,1316.333333,447.3333333,122.2593333,31.57866667,1.339333333,0.768666667,0.951666667,0,65535,1858.773667,618.0213333,41.45266667,32.50266667,-1.209,100
sparc,control,expt1,2130.816,1.5,NA,1065.408,104.804,0.8205,37.7165,1294.5,484.5,105.3795,23.781,1.446,0.6965,0.975,0,65535,1827.92,674.0765,35.329,24.73,-0.6375,100
sparc,control,expt1,85.872,1,NA,85.872,35.772,0.843,12.64,1318,433,63.435,9.892,1.172,0.853,1,0,65535,1861.129,600.592,9.892,11.305,-0.959,100
sparc,control,expt1,63831.082,33,NA,982.0166462,102.4755538,0.7456,35.41043077,845.3076923,395.4769231,90.29812308,25.94146154,1.549769231,0.715523077,0.934384615,0,65535,1191.659923,544.3143385,31.50467692,28.52803077,-0.191138462,100
sparc,control,expt2,78173.111,31.5,NA,1260.856629,115.7821129,0.740983871,39.89846774,986.7741935,688.4516129,101.874129,28.72559677,1.516322581,0.696306452,0.947532258,0,65535,1397.501274,959.8155,33.74558065,33.26514516,-0.06816129,100
sparc,control,expt2,3301.726,18,NA,94.33502857,30.62551429,0.772114286,10.94297143,968.1428571,617.8857143,85.29674286,7.716057143,1.475485714,0.723028571,0.965257143,0,65535,1372.661886,871.7436286,9.037571429,8.632228571,-0.844911765,100
sparc,control,expt2,770.846,7,NA,59.29584615,24.76092308,0.725461538,8.966230769,1214.076923,515.3846154,72.19676923,6.088230769,1.641307692,0.695153846,0.922923077,0,65535,1715.138846,723.5368462,7.174461538,6.956923077,-1.149230769,100
sparc,control,expt2,86816.246,30.5,NA,1446.937433,132.0519333,0.746866667,45.505,1016.7,730.8833333,88.52396667,32.98435,1.455133333,0.72735,0.933816667,0,65535,1433.201183,1008.335333,39.0503,37.30736667,-0.16155,100
sparc,control,expt2,75471.2,25.5,NA,1509.424,129.74348,0.74578,44.79972,1054.48,798.18,93.07084,32.45598,1.43876,0.72358,0.93856,0,65535,1487.32042,1109.27242,38.15528,36.37464,0.0958,100
sparc,control,expt2,217121.496,68,NA,1608.307378,148.9355926,0.748377778,51.71678519,1050.296296,638.7037037,92.08902963,36.18465185,1.464844444,0.711585185,0.935355556,0,65535,1479.660044,877.6966222,43.44159259,42.63551852,0.277637037,100
sparc,control,expt2,145105.125,46.5,NA,1577.22962,138.1750435,0.750880435,47.89988043,1008.532609,550.8369565,96.18786957,34.02915217,1.450097826,0.724923913,0.939684783,0,65535,1421.85187,759.295913,39.9985,39.44556522,0.190774124,100
sparc,control,expt2,93200.703,31.5,NA,1503.237145,144.2997419,0.746887097,49.57183871,1148.596774,661.7741935,96.66232258,35.75675806,1.393080645,0.748274194,0.936467742,0,65535,1617.997452,914.016871,41.39182258,41.82487097,0.375435484,100
sparc,control,expt2,225743,88.5,NA,1282.630682,137.3773864,0.735801136,48.04909091,1713.761364,730.7727273,95.44065909,32.58925,1.494801136,0.696982955,0.930755682,0,65535,1709.75,712.3863636,39.69318182,39.66477273,0.538460227,100
sparc,control,expt2,491.265,5,NA,54.585,26.58244444,0.609333333,9.728333333,1014.333333,547,129.7753333,6.103666667,1.491555556,0.800444444,0.819888889,0,65535,1432.785111,772.0552222,7.693777778,7.850777778,-0.573,100
sparc,control,expt2,59.91,1,NA,59.91,32.603,0.708,12.074,1131,470,110.556,7.066,1.883,0.531,0.952,0,65535,1598.282,664.184,7.066,11.305,-1.148,100
sparc,control,expt2,267.6,1,NA,267.6,66.862,0.752,25.476,1454,489,123.69,15.545,1.553,0.644,0.947,0,65535,2054.732,691.034,15.545,21.197,-0.725,100
sparc,control,expt2,175.046,1,NA,175.046,51.266,0.837,19.706,1282,473,30.256,12.766,1.559,0.642,0.989,0,65535,1818.463,659.583,17.021,12.766,1.018,100
sparc,mutant,expt1,278697,94,NA,1490.358289,152.3799572,0.747449198,52.93028877,1663.764706,582.4064171,92.86479679,36.74657754,1.459695187,0.70940107,0.938192513,0,65535,1659.112299,561.5828877,44.3368984,44.97860963,0.639090909,100
sparc,mutant,expt1,56353.164,35,NA,816.7125217,95.82224638,0.794130435,32.91321739,854.8405797,627.115942,106.1985942,24.63091304,1.343072464,0.769753623,0.956217391,0,65535,1207.329725,876.7721014,29.13008696,27.2236087,-0.35842029,100
sparc,mutant,expt1,243360,103.5,NA,1181.359223,129.550733,0.758228155,45.16363107,1815.592233,580.8446602,97.74407767,31.30887864,1.474296117,0.70415534,0.942509709,0,65535,1811.805825,562.4514563,38.03398058,37.7184466,0.566684466,100
sparc,mutant,expt1,288099,128,NA,1129.8,126.4902706,0.764286275,43.51078824,1979.152941,794.9215686,95.16937255,31.30363137,1.399431373,0.735686275,0.93947451,0,65535,1974.34902,776.7176471,36.45098039,37.92156863,0.698772549,100
